"PASSENGERS","DISTANCE","AIRLINE_ID","YEAR","MONTH",
0.00,1040.00,19393,1994,3,
0.00,121.00,19393,1994,3,
0.00,1684.00,19704,1994,3,
0.00,607.00,19393,1994,3,
0.00,658.00,19393,1994,3,
0.00,1047.00,19393,1994,3,
0.00,356.00,19393,1994,3,
0.00,1114.00,19393,1994,3,
0.00,1209.00,19393,1994,3,
0.00,1181.00,19393,1994,3,
0.00,1187.00,19393,1994,3,
0.00,466.00,19393,1994,3,
0.00,252.00,19977,1994,3,
0.00,266.00,19977,1994,3,
0.00,994.00,19977,1994,3,
0.00,476.00,19393,1994,3,
0.00,693.00,19977,1994,3,
0.00,492.00,19393,1994,3,
0.00,870.00,19977,1994,3,
0.00,695.00,19386,1994,3,
0.00,810.00,19393,1994,3,
0.00,460.00,19393,1994,3,
0.00,834.00,19393,1994,3,
0.00,554.00,19393,1994,3,
0.00,658.00,19393,1994,3,
0.00,1212.00,19704,1994,3,
0.00,1498.00,19991,1994,3,
0.00,1478.00,19393,1994,3,
0.00,1441.00,19393,1994,3,
0.00,1341.00,19991,1994,3,
0.00,238.00,19991,1994,3,
0.00,1553.00,19991,1994,3,
0.00,449.00,20355,1994,3,
0.00,1210.00,19991,1994,3,
0.00,2419.00,19977,1994,3,
0.00,104.00,19704,1994,3,
0.00,80.00,19704,1994,3,
0.00,1667.00,19790,1994,3,
0.00,717.00,19386,1994,3,
0.00,94.00,19977,1994,3,
0.00,1036.00,19386,1994,3,
0.00,2274.00,19977,1994,3,
0.00,880.00,19393,1994,3,
0.00,1740.00,19393,1994,3,
0.00,1112.00,19393,1994,3,
0.00,793.00,19393,1994,3,
0.00,908.00,19991,1994,3,
0.00,797.00,20019,1994,3,
0.00,1237.00,19393,1994,3,
0.00,917.00,19704,1994,3,
0.00,951.00,19393,1994,3,
0.00,1047.00,19393,1994,3,
0.00,405.00,19991,1994,3,
0.00,825.00,19704,1994,3,
0.00,423.00,19991,1994,3,
0.00,16.00,19991,1994,3,
0.00,1854.00,19393,1994,3,
0.00,211.00,19977,1994,3,
0.00,518.00,19977,1994,3,
0.00,460.00,19386,1994,3,
0.00,591.00,19977,1994,3,
0.00,1903.00,19704,1994,3,
0.00,119.00,19704,1994,3,
0.00,1490.00,19704,1994,3,
0.00,2096.00,19977,1994,3,
0.00,1269.00,19977,1994,2,
0.00,0.00,19790,1994,2,
0.00,0.00,20019,1994,2,
0.00,446.00,19977,1994,2,
0.00,425.00,19704,1994,2,
0.00,2139.00,19704,1994,2,
0.00,412.00,19393,1994,2,
0.00,681.00,19393,1994,2,
0.00,753.00,19393,1994,2,
0.00,1237.00,19393,1994,2,
0.00,916.00,19393,1994,2,
0.00,442.00,19393,1994,2,
0.00,967.00,19393,1994,2,
0.00,1193.00,19393,1994,2,
0.00,1428.00,19704,1994,2,
0.00,1475.00,19393,1994,2,
0.00,606.00,20355,1994,2,
0.00,105.00,20398,1994,2,
0.00,780.00,19977,1994,2,
0.00,1199.00,19977,1994,2,
0.00,66.00,19977,1994,2,
0.00,1666.00,20173,1994,2,
0.00,1666.00,20042,1994,2,
0.00,160.00,19704,1994,2,
0.00,2494.00,19386,1994,2,
0.00,1021.00,19704,1994,2,
0.00,1876.00,19704,1994,2,
0.00,187.00,19977,1994,3,
0.00,743.00,19977,1994,3,
0.00,2120.00,19704,1994,3,
0.00,1319.00,19704,1994,3,
0.00,981.00,19977,1994,3,
0.00,898.00,19977,1994,3,
0.00,970.00,19977,1994,3,
0.00,1416.00,19704,1994,3,
0.00,1015.00,19393,1994,3,
0.00,1266.00,19386,1994,3,
0.00,759.00,19393,1994,3,
0.00,1097.00,19704,1994,3,
0.00,998.00,19393,1994,3,
0.00,1569.00,19704,1994,3,
0.00,806.00,19386,1994,3,
0.00,764.00,19704,1994,3,
0.00,1501.00,19977,1994,3,
0.00,346.00,19393,1994,3,
0.00,722.00,19393,1994,3,
0.00,690.00,19704,1994,3,
0.00,825.00,19704,1994,3,
0.00,1729.00,19704,1994,3,
0.00,1911.00,19393,1994,3,
0.00,1885.00,19393,1994,3,
0.00,1879.00,19393,1994,3,
0.00,604.00,19393,1994,3,
0.00,91.00,19687,1994,3,
0.00,0.00,20218,1994,3,
0.00,1959.00,19393,1994,3,
0.00,2304.00,19977,1994,3,
0.00,953.00,19977,1994,3,
0.00,1468.00,19393,1994,3,
0.00,1456.00,20088,1994,3,
0.00,1178.00,19393,1994,3,
0.00,1680.00,19393,1994,3,
0.00,1798.00,19977,1994,3,
0.00,1903.00,19393,1994,3,
0.00,1456.00,19393,1994,3,
0.00,100.00,20173,1994,3,
0.00,4184.00,19977,1994,3,
0.00,510.00,19393,1994,3,
0.00,351.00,19393,1994,3,
0.00,631.00,19393,1994,3,
0.00,615.00,19393,1994,3,
0.00,1136.00,19977,1994,3,
0.00,1181.00,19393,1994,3,
0.00,1180.00,19393,1994,3,
0.00,948.00,19393,1994,3,
0.00,866.00,19393,1994,3,
0.00,631.00,19393,1994,3,
0.00,395.00,19393,1994,3,
0.00,308.00,19393,1994,3,
0.00,1375.00,19393,1994,3,
0.00,1248.00,19393,1994,3,
0.00,685.00,19393,1994,3,
0.00,1383.00,19393,1994,3,
0.00,1342.00,19393,1994,3,
0.00,612.00,19386,1994,3,
0.00,788.00,19386,1994,3,
0.00,729.00,19704,1994,3,
0.00,689.00,19704,1994,3,
0.00,689.00,19991,1994,3,
0.00,689.00,19386,1994,3,
0.00,621.00,19386,1994,3,
0.00,1012.00,19991,1994,3,
0.00,1099.00,19977,1994,3,
0.00,423.00,19991,1994,3,
0.00,416.00,19991,1994,3,
0.00,1190.00,19977,1994,3,
0.00,1769.00,19393,1994,3,
0.00,2173.00,19977,1994,3,
0.00,1268.00,19393,1994,3,
0.00,1200.00,19393,1994,3,
0.00,1189.00,19977,1994,3,
0.00,47.00,19991,1994,3,
0.00,47.00,19977,1994,3,
0.00,907.00,19393,1994,3,
0.00,1317.00,19393,1994,3,
0.00,2274.00,19977,1994,3,
0.00,296.00,19977,1994,3,
0.00,1140.00,19393,1994,3,
0.00,94.00,19977,1994,3,
0.00,558.00,19977,1994,3,
0.00,2112.00,19704,1994,3,
0.00,621.00,19704,1994,3,
0.00,1182.00,19704,1994,3,
0.00,590.00,19704,1994,3,
0.00,740.00,20088,1994,3,
0.00,466.00,20046,1994,3,
0.00,403.00,19704,1994,3,
0.00,67.00,19991,1994,3,
0.00,139.00,19977,1994,3,
0.00,4184.00,19977,1994,3,
0.00,0.00,20046,1994,3,
0.00,485.00,19704,1994,3,
0.00,967.00,20355,1994,3,
0.00,62.00,19977,1994,3,
0.00,1451.00,19977,1994,3,
0.00,1877.00,19704,1994,3,
0.00,784.00,19977,1994,3,
0.00,569.00,19977,1994,3,
0.00,1708.00,19977,1994,3,
0.00,457.00,19687,1994,3,
0.00,81.00,19977,1994,3,
0.00,134.00,19704,1994,3,
0.00,1135.00,19977,1994,3,
0.00,1261.00,19977,1994,3,
0.00,0.00,20393,1994,3,
0.00,319.00,20393,1994,3,
0.00,2213.00,19704,1994,3,
0.00,1998.00,19386,1994,3,
0.00,879.00,19393,1994,3,
0.00,1020.00,19977,1994,3,
0.00,993.00,19393,1994,3,
0.00,370.00,19952,1994,3,
0.00,1133.00,19991,1994,3,
0.00,1813.00,19704,1994,3,
0.00,598.00,19805,1994,3,
0.00,874.00,19977,1994,3,
0.00,918.00,19704,1994,3,
0.00,1277.00,19704,1994,3,
0.00,1277.00,19977,1994,3,
0.00,335.00,19704,1994,3,
0.00,2016.00,19790,1994,3,
0.00,177.00,20393,1994,3,
0.00,238.00,20393,1994,3,
0.00,227.00,20393,1994,3,
0.00,98.00,20393,1994,3,
0.00,47.00,20393,1994,3,
0.00,267.00,20393,1994,3,
0.00,2039.00,19977,1994,3,
0.00,614.00,19704,1994,3,
0.00,797.00,19704,1994,3,
0.00,1622.00,19977,1994,3,
0.00,1214.00,19704,1994,3,
0.00,144.00,19704,1994,3,
0.00,1095.00,19977,1994,3,
0.00,1383.00,19977,1994,4,
0.00,30.00,19977,1994,4,
0.00,1045.00,20173,1994,4,
0.00,1045.00,20218,1994,4,
0.00,1045.00,20151,1994,4,
0.00,3341.00,20173,1994,4,
0.00,1336.00,20218,1994,4,
0.00,94.00,20151,1994,4,
0.00,1659.00,19805,1994,4,
0.00,1403.00,19790,1994,4,
0.00,839.00,19386,1994,4,
0.00,0.00,19790,1994,4,
0.00,532.00,19977,1994,4,
0.00,2097.00,19805,1994,4,
0.00,1778.00,19977,1994,4,
0.00,1342.00,19790,1994,4,
0.00,1370.00,19790,1994,4,
0.00,1419.00,19790,1994,4,
0.00,752.00,19790,1994,4,
0.00,681.00,19704,1994,4,
0.00,1570.00,19991,1994,4,
0.00,43.00,20398,1994,4,
0.00,77.00,19704,1994,4,
0.00,40.00,19704,1994,4,
0.00,717.00,19386,1994,4,
0.00,717.00,19704,1994,4,
0.00,1046.00,20019,1994,4,
0.00,737.00,19991,1994,4,
0.00,487.00,19704,1994,4,
0.00,551.00,19704,1994,4,
0.00,601.00,19704,1994,4,
0.00,524.00,19704,1994,4,
0.00,229.00,19977,1994,4,
0.00,462.00,19386,1994,4,
0.00,1262.00,19977,1994,4,
0.00,0.00,20019,1994,4,
0.00,869.00,19704,1994,4,
0.00,1245.00,19977,1994,4,
0.00,1107.00,19704,1994,4,
0.00,1123.00,19704,1994,4,
0.00,1139.00,19704,1994,4,
0.00,1157.00,19704,1994,4,
0.00,113.00,19687,1994,4,
0.00,96.00,19687,1994,4,
0.00,264.00,19977,1994,4,
0.00,175.00,20393,1994,4,
0.00,1824.00,19805,1994,4,
0.00,194.00,19704,1994,4,
0.00,294.00,20393,1994,4,
0.00,531.00,19790,1994,4,
0.00,3003.00,20057,1994,4,
0.00,406.00,19991,1994,4,
0.00,1879.00,19977,1994,4,
0.00,123.00,19704,1994,4,
0.00,810.00,19704,1994,4,
0.00,541.00,19790,1994,4,
0.00,1984.00,19977,1994,4,
0.00,80.00,19704,1994,4,
0.00,80.00,19977,1994,4,
0.00,587.00,19977,1994,4,
0.00,1887.00,19386,1994,4,
0.00,365.00,20355,1994,4,
0.00,1276.00,19977,1994,4,
0.00,1071.00,19805,1994,4,
0.00,1215.00,19805,1994,4,
0.00,960.00,19805,1994,4,
0.00,1076.00,19393,1994,4,
0.00,223.00,19704,1994,4,
0.00,352.00,19704,1994,4,
0.00,585.00,19977,1994,4,
0.00,957.00,19805,1994,4,
0.00,1035.00,19805,1994,4,
0.00,2264.00,19977,1994,4,
0.00,541.00,19977,1994,4,
0.00,1805.00,19704,1994,5,
0.00,650.00,19704,1994,5,
0.00,616.00,19385,1994,5,
0.00,251.00,19977,1994,5,
0.00,1082.00,19393,1994,5,
0.00,313.00,19393,1994,5,
0.00,1307.00,19393,1994,5,
0.00,1356.00,19393,1994,5,
0.00,673.00,19393,1994,5,
0.00,3385.00,20057,1994,5,
0.00,1448.00,20173,1994,5,
0.00,0.00,20019,1994,5,
0.00,0.00,20243,1994,5,
0.00,533.00,19704,1994,5,
